,Unnamed: 0.1,Date,Stock Name,BIL_return_Adj Close,EEM_return_Adj Close,GLD_return_Adj Close,GSG_return_Adj Close,IEI_return_Adj Close,LQD_return_Adj Close,SPHY_return_Adj Close,UUP_return_Adj Close,VNQ_return_Adj Close,VWO_return_Adj Close,XLB_return_Adj Close,XLE_return_Adj Close,XLF_return_Adj Close,XLI_return_Adj Close,XLK_return_Adj Close,XLP_return_Adj Close,XLU_return_Adj Close,XLV_return_Adj Close,XLY_return_Adj Close,XTL_return_Adj Close,Day 1,Day 2,Day 3,Day 4,Day 5,Is Beginning of a Month,Is Beginning of a Year,Day 2- Day 1,Day 3- Day 2,Day 4- Day 3,Day 5- Day 4,SPY_return_Adj Close,Positive Trends,Negative Trends,Is Positive Trend
10404,10404,2017-03-17 - 2017-03-21,XLV_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.060024328,0.083027783,0.083027783,0.106031239,0.033187486,0,1,0.023003455,0,0.023003455,-0.072843752,0.097147081,3,1,FALSE
10405,10405,2017-03-17 - 2017-03-21,XLI_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.008921199,-0.039310329,-0.039310329,-0.06969946,-0.181607781,0,1,-0.03038913,0,-0.03038913,-0.111908321,0.097147081,1,3,FALSE
10406,10406,2017-03-17 - 2017-03-21,XLB_return_Adj Close,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.004737402,0.010196213,0.010196213,0.015655024,-0.179891145,0,1,0.005458811,0,0.005458811,-0.195546169,0.097147081,3,1,FALSE
10407,10407,2017-03-17 - 2017-03-21,XLK_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.098419443,0.093630303,0.093630303,0.088841163,-0.032874105,0,1,-0.00478914,0,-0.00478914,-0.121715268,0.097147081,1,3,FALSE
10408,10408,2017-03-17 - 2017-03-21,XTL_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06498692,0.072141985,0.072141985,0.07929705,-0.093628494,0,1,0.007155065,0,0.007155065,-0.172925544,0.097147081,3,1,FALSE
10409,10409,2017-03-17 - 2017-03-21,XLU_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.009522963,-0.061964537,-0.061964537,-0.114406111,0.057717201,0,1,-0.052441574,0,-0.052441574,0.172123312,0.097147081,2,2,TRUE
10410,10410,2017-03-17 - 2017-03-21,IEI_return_Adj Close,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091449491,0.084214931,0.084214931,0.07698037,0.133807656,0,1,-0.00723456,0,-0.00723456,0.056827286,0.097147081,2,2,TRUE
10411,10411,2017-03-17 - 2017-03-21,LQD_return_Adj Close,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155340957,-0.155387671,-0.155387671,-0.155434384,-0.15276241,0,1,-4.67E-05,0,-4.67E-05,0.002671974,0.097147081,2,2,TRUE
10412,10412,2017-03-17 - 2017-03-21,SPHY_return_Adj Close,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281235497,0.254660398,0.254660398,0.228085299,0.250841504,0,1,-0.026575099,0,-0.026575099,0.022756205,0.097147081,2,2,FALSE
10413,10413,2017-03-17 - 2017-03-21,GLD_return_Adj Close,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315861013,0.332065619,0.332065619,0.348270224,0.411411562,0,1,0.016204605,0,0.016204605,0.063141338,0.097147081,4,0,TRUE
10414,10414,2017-03-17 - 2017-03-21,BIL_return_Adj Close,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174369105,-0.022096661,-0.022096661,-0.218562428,0.567386592,0,1,-0.196465766,0,-0.196465766,0.785949019,0.097147081,2,2,TRUE
10415,10415,2017-03-17 - 2017-03-21,GSG_return_Adj Close,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273970675,0.263064942,0.263064942,0.252159209,0.208345709,0,1,-0.010905733,0,-0.010905733,-0.0438135,0.097147081,1,3,FALSE
10416,10416,2017-03-17 - 2017-03-21,UUP_return_Adj Close,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.071235446,-0.071236493,-0.071236493,-0.07123754,-0.259068452,0,1,-1.05E-06,0,-1.05E-06,-0.187830911,0.097147081,1,3,FALSE
10417,10417,2017-03-17 - 2017-03-21,VWO_return_Adj Close,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.255853973,0.312064301,0.312064301,0.36827463,0.139415976,0,1,0.056210328,0,0.056210328,-0.228858654,0.097147081,3,1,FALSE
10418,10418,2017-03-17 - 2017-03-21,EEM_return_Adj Close,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230653565,0.297766504,0.297766504,0.364879444,0.138177206,0,1,0.067112939,0,0.067112939,-0.226702238,0.097147081,3,1,FALSE
10419,10419,2017-03-17 - 2017-03-21,VNQ_return_Adj Close,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.355921713,0.335499445,0.335499445,0.315077177,0.288826632,0,1,-0.020422268,0,-0.020422268,-0.026250545,0.097147081,1,3,FALSE
10420,10420,2017-03-22 - 2017-03-26,XLY_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.159714275,0.17023209,0.171230953,0.15862965,0.15862965,0,1,0.010517816,0.000998863,-0.012601303,0,0.110171545,3,1,FALSE
10421,10421,2017-03-22 - 2017-03-26,XLP_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.027099523,0.025020718,0.027008375,0.033111251,0.033111251,0,1,-0.002078805,0.001987657,0.006102877,0,0.110171545,3,1,TRUE
10422,10422,2017-03-22 - 2017-03-26,XLE_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.105445509,0.091036589,0.091746821,0.089688975,0.089688975,0,1,-0.014408919,0.000710232,-0.002057847,0,0.110171545,2,2,FALSE
10423,10423,2017-03-22 - 2017-03-26,XLF_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.395787562,-0.376776241,-0.391989103,-0.397698258,-0.397698258,0,1,0.019011321,-0.015212863,-0.005709155,0,0.110171545,2,2,FALSE
10424,10424,2017-03-22 - 2017-03-26,XLV_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.125751747,0.087534956,0.128825169,0.141084647,0.141084647,0,1,-0.038216791,0.041290212,0.012259479,0,0.110171545,3,1,TRUE
10425,10425,2017-03-22 - 2017-03-26,XLI_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.024777989,-0.066050952,-0.076370781,-0.080275205,-0.080275205,0,1,-0.041272963,-0.010319829,-0.003904424,0,0.110171545,1,3,FALSE
10426,10426,2017-03-22 - 2017-03-26,XLB_return_Adj Close,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.007553546,0.004218532,-0.110541299,-0.062426778,-0.062426778,0,1,0.011772079,-0.114759832,0.048114521,0,0.110171545,3,1,FALSE
10427,10427,2017-03-22 - 2017-03-26,XLK_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.130611837,0.060798869,0.087434362,0.084468894,0.084468894,0,1,-0.069812967,0.026635493,-0.002965468,0,0.110171545,2,2,FALSE
10428,10428,2017-03-22 - 2017-03-26,XTL_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.01397105,0.02343627,0.095560599,0.070433909,0.070433909,0,1,0.03740732,0.072124329,-0.02512669,0,0.110171545,3,1,TRUE
10429,10429,2017-03-22 - 2017-03-26,XLU_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.019332847,-0.084996367,-0.029012795,-0.060188728,-0.060188728,0,1,-0.065663521,0.055983572,-0.031175933,0,0.110171545,2,2,FALSE
10430,10430,2017-03-22 - 2017-03-26,IEI_return_Adj Close,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019703782,-0.079721551,-0.037126221,0.016147153,0.016147153,0,1,-0.099425332,0.04259533,0.053273374,0,0.110171545,3,1,FALSE
10431,10431,2017-03-22 - 2017-03-26,LQD_return_Adj Close,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151479748,-0.203694294,-0.176255761,-0.16735748,-0.16735748,0,1,-0.052214546,0.027438533,0.00889828,0,0.110171545,3,1,FALSE
10432,10432,2017-03-22 - 2017-03-26,SPHY_return_Adj Close,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304047857,0.303944487,0.250871831,0.25843943,0.25843943,0,1,-0.00010337,-0.053072656,0.007567599,0,0.110171545,2,2,FALSE
10433,10433,2017-03-22 - 2017-03-26,GLD_return_Adj Close,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319063491,0.263630176,0.30670893,0.336200111,0.336200111,0,1,-0.055433314,0.043078754,0.029491181,0,0.110171545,3,1,TRUE
10434,10434,2017-03-22 - 2017-03-26,BIL_return_Adj Close,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174369105,-0.218562428,0.567386592,0.370877848,0.370877848,0,1,-0.392931533,0.785949019,-0.196508743,0,0.110171545,2,2,TRUE
10435,10435,2017-03-22 - 2017-03-26,GSG_return_Adj Close,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281234756,0.237199233,0.31071441,0.281275615,0.281275615,0,1,-0.044035523,0.073515177,-0.029438795,0,0.110171545,2,2,TRUE
10436,10436,2017-03-22 - 2017-03-26,UUP_return_Adj Close,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.104525938,-0.048914898,-0.093403287,-0.165668053,-0.165668053,0,1,0.05561104,-0.044488389,-0.072264765,0,0.110171545,2,2,FALSE
10437,10437,2017-03-22 - 2017-03-26,VWO_return_Adj Close,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.316457923,0.271526823,0.295037549,0.265039053,0.265039053,0,1,-0.0449311,0.023510726,-0.029998496,0,0.110171545,2,2,FALSE
10438,10438,2017-03-22 - 2017-03-26,EEM_return_Adj Close,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296459701,0.250872711,0.273546292,0.247129221,0.247129221,0,1,-0.04558699,0.022673581,-0.026417071,0,0.110171545,2,2,FALSE
10439,10439,2017-03-22 - 2017-03-26,VNQ_return_Adj Close,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.317283286,0.376369999,0.313219903,0.283630315,0.283630315,0,1,0.059086713,-0.063150096,-0.029589588,0,0.110171545,2,2,FALSE
10440,10440,2017-03-27 - 2017-03-31,XLY_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.146028347,0.218360964,0.203270164,0.172959116,0.150202325,0,1,0.072332618,-0.0150908,-0.030311048,-0.02275679,0.087880168,1,3,TRUE
10441,10441,2017-03-27 - 2017-03-31,XLP_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.039214128,0.069859873,0.06982424,0.027026413,0.016774776,0,1,0.030645745,-3.56E-05,-0.042797827,-0.010251637,0.087880168,1,3,FALSE
10442,10442,2017-03-27 - 2017-03-31,XLE_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.087631128,0.192013475,0.189314044,0.111857076,0.094517911,0,1,0.104382346,-0.002699431,-0.077456967,-0.017339166,0.087880168,1,3,TRUE
10443,10443,2017-03-27 - 2017-03-31,XLF_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.403407413,-0.325204507,-0.414540916,-0.32753996,-0.423705516,0,1,0.078202906,-0.089336409,0.087000956,-0.096165556,0.087880168,2,2,FALSE
10444,10444,2017-03-27 - 2017-03-31,XLV_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.153344126,0.130334092,0.125750927,0.124217939,0.090632696,0,1,-0.023010034,-0.004583165,-0.001532988,-0.033585243,0.087880168,0,4,FALSE
10445,10445,2017-03-27 - 2017-03-31,XLI_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.084179629,0.033673474,-0.055755171,-0.008286929,-0.088921385,0,1,0.117853103,-0.089428645,0.047468243,-0.080634456,0.087880168,2,2,FALSE
10446,10446,2017-03-27 - 2017-03-31,XLB_return_Adj Close,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.014312257,0.068787641,-0.026306554,-0.031340449,-0.034691285,0,1,0.083099899,-0.095094196,-0.005033895,-0.003350836,0.087880168,1,3,FALSE
10447,10447,2017-03-27 - 2017-03-31,XLK_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.081503426,0.137807617,0.09474301,0.0961895,0.06684485,0,1,0.056304191,-0.043064607,0.00144649,-0.02934465,0.087880168,2,2,FALSE
10448,10448,2017-03-27 - 2017-03-31,XTL_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.045307218,0.007913144,0.065618107,0.110653206,0.000380122,0,1,-0.037394075,0.057704963,0.045035099,-0.110273084,0.087880168,2,2,FALSE
10449,10449,2017-03-27 - 2017-03-31,XLU_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.091364661,-0.065855085,-0.081892197,-0.123754953,-0.027040844,0,1,0.025509576,-0.016037112,-0.041862756,0.096714109,0.087880168,2,2,TRUE
10450,10450,2017-03-27 - 2017-03-31,IEI_return_Adj Close,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069420526,-0.221548108,0.112141336,-0.157740831,0.097874708,0,1,-0.290968634,0.333689444,-0.269882168,0.25561554,0.087880168,2,2,TRUE
10451,10451,2017-03-27 - 2017-03-31,LQD_return_Adj Close,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1584592,-0.226917693,-0.140644687,-0.235078542,-0.176285803,0,1,-0.068458493,0.086273007,-0.094433856,0.058792739,0.087880168,2,2,FALSE
10452,10452,2017-03-27 - 2017-03-31,SPHY_return_Adj Close,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266007029,0.296270406,0.401930111,0.213451237,0.190800528,0,1,0.030263377,0.105659705,-0.188478874,-0.02265071,0.087880168,2,2,FALSE
10453,10453,2017-03-27 - 2017-03-31,GLD_return_Adj Close,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365691292,0.22339712,0.318913312,0.17798075,0.314149955,0,1,-0.142294173,0.095516193,-0.140932562,0.136169204,0.087880168,2,2,FALSE
10454,10454,2017-03-27 - 2017-03-31,BIL_return_Adj Close,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174369105,0.174369105,0.174369105,0.174369105,-0.218562428,0,1,0,0,0,-0.392931533,0.087880168,3,1,FALSE
10455,10455,2017-03-27 - 2017-03-31,GSG_return_Adj Close,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251836819,0.35493354,0.398339585,0.339147691,0.346033133,0,1,0.103096721,0.043406044,-0.059191894,0.006885442,0.087880168,3,1,TRUE
10456,10456,2017-03-27 - 2017-03-31,UUP_return_Adj Close,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.237932818,0.074201066,-0.026704164,0.106331932,-0.09331123,0,1,0.312133884,-0.100905229,0.133036095,-0.199643162,0.087880168,2,2,TRUE
10457,10457,2017-03-27 - 2017-03-31,VWO_return_Adj Close,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.235040557,0.292430022,0.281937682,0.20644921,0.187776926,0,1,0.057389466,-0.01049234,-0.075488472,-0.018672285,0.087880168,1,3,FALSE
10458,10458,2017-03-27 - 2017-03-31,EEM_return_Adj Close,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220712151,0.276071711,0.26594255,0.195677456,0.177746584,0,1,0.055359561,-0.010129161,-0.070265095,-0.017930872,0.087880168,1,3,FALSE
10459,10459,2017-03-27 - 2017-03-31,VNQ_return_Adj Close,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.254040726,0.353555354,0.363482815,0.335047887,0.365891289,0,1,0.099514628,0.009927462,-0.028434928,0.030843401,0.087880168,3,1,TRUE
10460,10460,2017-04-01 - 2017-04-05,XLY_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.131639365,0.131639365,0.113076404,0.134673107,0.127392972,1,1,0,-0.018562961,0.021596703,-0.007280135,0.100801175,2,2,FALSE
10461,10461,2017-04-01 - 2017-04-05,XLP_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.023890643,0.023890643,0.031006511,0.082217916,0.028986427,1,1,0,0.007115867,0.051211405,-0.053231489,0.100801175,3,1,TRUE
10462,10462,2017-04-01 - 2017-04-05,XLE_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.099229972,0.099229972,0.103942033,0.153837883,0.096130438,1,1,0,0.004712061,0.049895849,-0.057707444,0.100801175,3,1,FALSE
10463,10463,2017-04-01 - 2017-04-05,XLF_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.409715099,-0.409715099,-0.395724682,-0.391963022,-0.420363239,1,1,0,0.013990417,0.003761661,-0.028400217,0.100801175,3,1,FALSE
10464,10464,2017-04-01 - 2017-04-05,XLV_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.111255749,0.111255749,0.131878802,0.116573917,0.087486454,1,1,0,0.020623053,-0.015304885,-0.029087464,0.100801175,2,2,FALSE
10465,10465,2017-04-01 - 2017-04-05,XLI_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.080664661,-0.080664661,-0.072407936,-0.03264673,-0.081363421,1,1,0,0.008256724,0.039761207,-0.048716692,0.100801175,3,1,FALSE
10466,10466,2017-04-01 - 2017-04-05,XLB_return_Adj Close,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.050613855,-0.050613855,-0.066536425,-0.001049903,-0.039719617,1,1,0,-0.01592257,0.065486522,-0.038669714,0.100801175,2,2,TRUE
10467,10467,2017-04-01 - 2017-04-05,XLK_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.070502327,0.070502327,0.074159804,0.087383723,0.049189289,1,1,0,0.003657477,0.013223919,-0.038194433,0.100801175,3,1,FALSE
10468,10468,2017-04-01 - 2017-04-05,XTL_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.040743599,-0.040743599,-0.08186732,0.061028067,-0.137464199,1,1,0,-0.041123721,0.142895387,-0.198492266,0.100801175,2,2,FALSE
10469,10469,2017-04-01 - 2017-04-05,XLU_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.044050563,-0.044050563,-0.061060282,-0.033618705,-0.01277884,1,1,0,-0.017009719,0.027441577,0.020839865,0.100801175,3,1,TRUE
10470,10470,2017-04-01 - 2017-04-05,IEI_return_Adj Close,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141862019,0.141862019,0.185849329,-0.107982138,0.132985071,1,1,0,0.04398731,-0.293831467,0.240967209,0.100801175,3,1,FALSE
10471,10471,2017-04-01 - 2017-04-05,LQD_return_Adj Close,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148279661,-0.148279661,-0.120273518,-0.235072496,-0.172176856,1,1,0,0.028006143,-0.114798977,0.062895639,0.100801175,3,1,FALSE
10472,10472,2017-04-01 - 2017-04-05,SPHY_return_Adj Close,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248451011,0.248451011,0.306101494,0.265981677,0.22825971,1,1,0,0.057650483,-0.040119817,-0.037721967,0.100801175,2,2,FALSE
10473,10473,2017-04-01 - 2017-04-05,GLD_return_Adj Close,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337507063,0.337507063,0.36086417,0.316372163,0.283309024,1,1,0,0.023357108,-0.044492008,-0.033063138,0.100801175,2,2,FALSE
10474,10474,2017-04-01 - 2017-04-05,BIL_return_Adj Close,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056883681,0.056883681,0.332329789,0.174369105,0.174369105,1,1,0,0.275446108,-0.157960684,0,0.100801175,3,1,TRUE
10475,10475,2017-04-01 - 2017-04-05,GSG_return_Adj Close,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259963452,0.259963452,0.173893772,0.404132133,0.274088153,1,1,0,-0.08606968,0.230238361,-0.13004398,0.100801175,2,2,TRUE
10476,10476,2017-04-01 - 2017-04-05,UUP_return_Adj Close,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.087801344,-0.087801344,-0.082291458,-0.049212893,-0.093304915,1,1,0,0.005509886,0.033078565,-0.044092022,0.100801175,3,1,FALSE
10477,10477,2017-04-01 - 2017-04-05,VWO_return_Adj Close,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.267916002,0.267916002,0.348055079,0.289851661,0.248025429,1,1,0,0.080139077,-0.058203418,-0.041826232,0.100801175,2,2,FALSE
10478,10478,2017-04-01 - 2017-04-05,EEM_return_Adj Close,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24098529,0.24098529,0.304223996,0.253406334,0.218062045,1,1,0,0.063238706,-0.050817662,-0.035344289,0.100801175,2,2,FALSE
10479,10479,2017-04-01 - 2017-04-05,VNQ_return_Adj Close,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.354478473,0.354478473,0.343065657,0.321404835,0.332203476,1,1,0,-0.011412816,-0.021660822,0.010798641,0.100801175,2,2,FALSE
10480,10480,2017-04-06 - 2017-04-10,XLY_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.177240962,0.122225703,0.152330957,0.152330957,0.182436211,1,1,-0.055015259,0.030105254,0,0.030105254,0.071898018,3,1,TRUE
10481,10481,2017-04-06 - 2017-04-10,XLP_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04942315,0.080134428,0.081114917,0.081114917,0.082095407,1,1,0.030711278,0.000980489,0,0.000980489,0.071898018,4,0,TRUE
10482,10482,2017-04-06 - 2017-04-10,XLE_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.157612694,0.092301558,0.123688135,0.123688135,0.155074712,1,1,-0.065311135,0.031386577,0,0.031386577,0.071898018,3,1,FALSE
10483,10483,2017-04-06 - 2017-04-10,XLF_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.357681213,-0.40524446,-0.401478411,-0.401478411,-0.397712361,1,1,-0.047563248,0.003766049,0,0.003766049,0.071898018,3,1,FALSE
10484,10484,2017-04-06 - 2017-04-10,XLV_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.142653408,0.142620946,0.121944787,0.121944787,0.101268628,1,1,-3.25E-05,-0.020676159,0,-0.020676159,0.071898018,1,3,FALSE
10485,10485,2017-04-06 - 2017-04-10,XLI_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.031347251,-0.045503768,-0.039750459,-0.039750459,-0.033997149,1,1,-0.014156517,0.005753309,0,0.005753309,0.071898018,3,1,FALSE
10486,10486,2017-04-06 - 2017-04-10,XLB_return_Adj Close,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.013957199,-0.04136205,-0.036352761,-0.036352761,-0.031343472,1,1,-0.055319249,0.005009289,0,0.005009289,0.071898018,3,1,FALSE
10487,10487,2017-04-06 - 2017-04-10,XLK_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.082978044,0.077079229,0.071913693,0.071913693,0.066748157,1,1,-0.005898815,-0.005165536,0,-0.005165536,0.071898018,1,3,FALSE
10488,10488,2017-04-06 - 2017-04-10,XTL_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.120115631,0.037556891,0.043852827,0.043852827,0.050148762,1,1,-0.08255874,0.006295936,0,0.006295936,0.071898018,3,1,FALSE
10489,10489,2017-04-06 - 2017-04-10,XLU_return_Adj Close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.080249583,-0.094740848,-0.06984341,-0.06984341,-0.044945971,1,1,-0.014491265,0.024897438,0,0.024897438,0.071898018,3,1,TRUE
10490,10490,2017-04-06 - 2017-04-10,IEI_return_Adj Close,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122028217,-0.263693993,-0.100714589,-0.100714589,0.062264815,1,1,-0.141665776,0.162979404,0,0.162979404,0.071898018,3,1,TRUE
10491,10491,2017-04-06 - 2017-04-10,LQD_return_Adj Close,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177680772,-0.232353512,-0.197468691,-0.197468691,-0.16258387,1,1,-0.05467274,0.034884821,0,0.034884821,0.071898018,3,1,TRUE
10492,10492,2017-04-06 - 2017-04-10,SPHY_return_Adj Close,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16022233,0.319187189,0.364510042,0.364510042,0.409832896,1,1,0.158964859,0.045322853,0,0.045322853,0.071898018,4,0,TRUE
10493,10493,2017-04-06 - 2017-04-10,GLD_return_Adj Close,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229550526,0.317644938,0.300476981,0.300476981,0.283309024,1,1,0.088094413,-0.017167957,0,-0.017167957,0.071898018,2,2,TRUE
10494,10494,2017-04-06 - 2017-04-10,BIL_return_Adj Close,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174369105,0.174369105,0.174369105,0.174369105,0.174369105,1,1,0,0,0,0,0.071898018,4,0,TRUE
10495,10495,2017-04-06 - 2017-04-10,GSG_return_Adj Close,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374201196,0.323769743,0.348397128,0.348397128,0.373024512,1,1,-0.050431452,0.024627384,0,0.024627384,0.071898018,3,1,FALSE
